date,time,DOY,Ta,Pa,RH,Td,Tc,Rn,LWin,LWout,SWin,SWout,PPFD,P_rain,MWS,WD,Ts_1_1_1,Ts_2_1_1,Ts_3_1_1,SWC_1_1_1,SWC_2_1_1,SWC_3_1_1,SHF_1_1_1,SHF_2_1_1,SHF_3_1_1,LE,H
[yyyy-mm-dd],[HH:MM],[ddd.ddd],[K],[Pa],[%],[C],[K],[W/m^2],[W/m^2],[W/m^2],[W/m^2],[W/m^2],[µmol/m^2/s],[m],[m/s],[Degrees_past_North],[K],[K],[K],[m^3/m^3],[m^3/m^3],[m^3/m^3],[W/m^2],[W/m^2],[W/m^2],[W+1M-2],[W+1M-2]
2014-02-04,00:00:00,35.0,287.309,100272.0,94.0413,-9.57124,287.309,,,,,,0.0213354,0.0,5.42846,285.463,287.869,286.53,285.95,0.557461,0.540146,0.227021,1.86261,0.982292,0.792091,2.85926,-53.6811
2014-02-04,00:30:00,35.0208,288.46,100236.0,96.396,-9.74455,288.46,,,,,,0.0241948,0.0,3.73213,278.518,287.84,286.527,285.954,0.558024,0.540223,0.227876,1.63955,0.894159,0.759694,-0.0958918,37.2272
2014-02-04,01:00:00,35.0416,287.722,100216.0,96.2805,-9.90109,287.722,,,,,,0.0349729,0.0,3.41777,287.832,287.806,286.518,285.955,0.558839,0.540442,0.231809,1.42826,0.81458,0.730538,2.84672,39.8411
2014-02-04,01:30:00,35.0624,287.809,100186.0,97.2632,,287.809,,,,,,0.0334333,0.0,4.0889,271.611,287.775,286.513,285.956,0.56045,0.541589,0.250726,1.23164,0.740332,0.837575,-32.8408,-0.703382
2014-02-04,02:00:00,35.0833,288.307,100133.0,97.1353,-11.0419,288.307,,,,,,0.031014,0.0,4.09322,282.457,287.739,286.504,285.955,0.56129,0.550204,0.262628,1.04168,0.6661,0.781236,4.2149,-148.743
2014-02-04,02:30:00,35.1041,286.969,100099.0,97.2866,,286.969,,,,,,0.0235355,0.0,5.39773,298.698,287.7,286.491,285.952,0.565306,0.580448,0.282541,0.850171,0.587611,0.832443,-2637.83,145.889
2014-02-04,03:00:00,35.1249,286.535,100054.0,97.4036,4.5431,286.535,,,,,,-0.00131964,0.0,5.1257,286.266,287.66,286.479,285.95,0.581928,0.615486,0.290343,0.649326,0.512938,0.750909,131.581,-51.2923
2014-02-04,03:30:00,35.1458,287.444,100019.0,97.2826,,287.444,,,,,,0.0178164,0.0,4.30616,273.203,287.625,286.469,285.95,0.589606,0.625274,0.287529,0.429374,0.442648,0.662632,83.9701,-23.673
2014-02-04,04:00:00,35.1666,287.051,99962.0,96.915,,287.051,,,,,,0.0200159,0.0,4.26295,265.516,287.599,286.469,285.957,0.592946,0.629783,0.285699,0.235458,0.385161,0.611528,-21.5946,-43.8887
2014-02-04,04:30:00,35.1874,287.188,99942.1,97.2913,,287.188,,,,,,0.0272746,0.0,4.95902,300.059,287.576,286.466,285.961,0.596055,0.639963,0.289018,0.0756103,0.345512,0.594497,-75.922,60.2156
2014-02-04,05:00:00,35.2083,287.132,99916.0,97.6303,,287.132,,,,,,0.0248551,0.0,4.31441,294.093,287.548,286.462,285.963,0.601591,0.655983,0.290342,-0.0525785,0.314485,0.592472,-36.4454,-7.02979
2014-02-04,05:30:00,35.2291,287.622,99898.2,97.0144,,287.622,,,,,,0.0301344,0.0,4.85928,289.37,287.52,286.453,285.963,0.605153,0.660084,0.288501,-0.167414,0.285686,0.569196,14.3427,-35.2678
2014-02-04,06:00:00,35.2499,288.042,99869.3,96.6903,,288.042,,,,,,0.32026,0.0,4.4395,277.425,287.487,286.439,285.959,0.606624,0.661697,0.286701,-0.271036,0.257439,0.545779,7.50814,-34.3814
2014-02-04,06:30:00,35.2707,287.768,99836.1,96.3276,,287.768,,,,,,2.86362,0.0,4.54697,268.43,287.456,286.426,285.954,0.607369,0.662095,0.285219,-0.363486,0.231069,0.524104,-103.934,23.1862
2014-02-04,07:00:00,35.2916,286.923,99820.5,97.234,,286.923,,,,,,14.8938,0.0,5.41032,263.432,287.44,286.43,285.96,0.609172,0.668884,0.290431,-0.448636,0.209596,0.529017,-10.4047,-24.9397
2014-02-04,07:30:00,35.3124,286.813,99814.3,97.4554,,286.813,,,,,,21.301,0.0,4.43848,270.572,287.429,286.436,285.97,0.620067,0.693951,0.301362,-0.536741,0.191415,0.595893,-16.0305,0.840697
2014-02-04,08:00:00,35.3332,287.151,99782.6,97.4696,,287.151,,,,,,34.5999,0.0,3.94364,270.862,287.407,286.433,285.975,0.636223,0.707932,0.310792,-0.63938,0.171209,0.667479,75.0242,-20.6061
2014-02-04,08:30:00,35.3541,286.319,99751.0,97.2672,,286.319,,,,,,47.8841,0.0,5.10962,283.594,287.373,286.429,285.979,0.655769,0.717961,0.319061,-0.763874,0.124168,0.637647,5731.36,-515.306
2014-02-04,09:00:00,35.3749,286.79,99766.4,97.66,7.08248,286.79,,,,,,69.0587,0.0,4.21494,294.173,287.322,286.41,285.977,0.668084,0.726521,0.320403,-0.924006,0.036166,0.400683,-226.645,-138.019
2014-02-04,09:30:00,35.3957,287.666,99751.5,98.07,-2.31075,287.666,,,,,,131.169,0.0,4.2032,303.697,287.261,286.385,285.965,0.665973,0.728473,0.317802,-1.09472,-0.0592902,0.152614,88.1582,-143.1
2014-02-04,10:00:00,35.4166,287.957,99739.7,98.1523,,287.957,,,,,,150.334,0.0,3.94685,302.915,287.214,286.369,285.957,0.665372,0.728992,0.315104,-1.2679,-0.139298,0.0113612,77.5561,-129.622
2014-02-04,10:30:00,35.4374,288.545,99723.8,98.241,,288.545,,,,,,163.841,0.0,3.83235,297.304,287.185,286.358,285.953,0.664886,0.729652,0.314068,-1.42157,-0.185181,-0.0448077,-21.9874,-115.735
2014-02-04,11:00:00,35.4582,288.286,99711.7,98.3609,,288.286,,,,,,138.194,0.0,4.41904,302.069,287.178,286.355,285.955,0.666156,0.731882,0.317415,-1.52457,-0.191232,-0.0472148,-272.734,-181.545
2014-02-04,11:30:00,35.479,288.27,99713.1,98.3742,-1.35399,288.27,,,,,,138.118,0.0,4.26555,311.6,287.167,286.356,285.96,0.671808,0.734977,0.321145,-1.57076,-0.166603,-0.00992738,-79.7982,-184.664
2014-02-04,12:00:00,35.4999,288.907,99715.9,98.3258,,288.907,,,,,,168.495,0.0,4.15813,315.317,287.161,286.36,285.969,0.673194,0.735712,0.319831,-1.55305,-0.10619,0.0849723,26.3905,-197.755
2014-02-04,12:30:00,35.5207,288.771,99712.0,98.1269,,288.771,,,,,,212.655,0.0,3.70725,311.447,287.164,286.371,285.983,0.671574,0.735315,0.317596,-1.47754,-0.0242489,0.207378,-17.437,-128.365
2014-02-04,13:00:00,35.5415,288.405,99705.5,97.9231,,288.405,,,,,,188.643,0.0,3.13028,305.813,287.171,286.383,286.001,0.668001,0.734205,0.314153,-1.36043,0.0598111,0.306696,-33.2767,-64.2249
2014-02-04,13:30:00,35.5624,288.494,99689.2,97.9007,,288.494,,,,,,168.865,0.0,2.08499,312.87,287.182,286.395,286.016,0.667076,0.735306,0.315329,-1.229,0.143242,0.391657,-6.99096,19.4582
2014-02-04,14:00:00,35.5832,288.32,99683.9,97.8227,,288.32,,,,,,204.965,0.0,2.30928,303.767,287.188,286.4,286.027,0.667415,0.735602,0.315271,-1.08769,0.220705,0.46537,-8.28536,-51.9398
2014-02-04,14:30:00,35.604,288.37,99688.9,97.7453,,288.37,,,,,,236.228,0.0,3.06349,307.325,287.191,286.401,286.035,0.666419,0.735556,0.313893,-0.945796,0.273846,0.501402,-9.19959,-96.6798
2014-02-04,15:00:00,35.6248,289.064,99705.7,96.2966,,289.064,,,,,,233.449,0.0,3.97697,349.086,287.196,286.411,286.043,0.666298,0.73525,0.313773,-0.816049,0.30699,0.524744,-64.8239,-129.516
2014-02-04,15:30:00,35.6457,289.099,99722.8,91.1723,,289.099,,,,,,239.707,0.0,5.25379,33.5205,287.224,286.446,286.07,0.665671,0.732807,0.31277,-0.696585,0.332413,0.533508,-36.9143,37.6249
2014-02-04,16:00:00,35.6665,288.405,99737.5,89.5776,,288.405,,,,,,266.633,0.0,4.46017,33.9934,287.23,286.457,286.082,0.663428,0.72995,0.308997,-0.579695,0.35884,0.529318,-60.8698,17.5594
2014-02-04,16:30:00,35.6873,286.781,99773.3,86.6606,,286.781,,,,,,269.415,0.0,4.76111,30.8087,287.23,286.452,286.083,0.659847,0.726039,0.304679,-0.466692,0.373861,0.508177,-15.8589,-40.4162
2014-02-04,17:00:00,35.7082,286.298,99811.5,88.0492,,286.298,,,,,,125.424,0.0,3.86401,3.64733,287.231,286.445,286.085,0.656925,0.722696,0.301377,-0.375562,0.366403,0.472644,-25.1649,-36.3978
2014-02-04,17:30:00,35.729,286.021,99833.7,89.2437,,286.021,,,,,,206.111,0.0,3.62743,337.402,287.232,286.426,286.085,0.654763,0.720423,0.299286,-0.304816,0.341679,0.427505,-17.8036,-11.7841
2014-02-04,18:00:00,35.7498,285.954,99858.9,91.7063,,285.954,,,,,,137.19,0.0,3.27894,342.634,287.215,286.407,286.07,0.653222,0.719048,0.297752,-0.254614,0.30302,0.371704,-35.624,-11.5699
2014-02-04,18:30:00,35.7707,286.361,99905.6,90.8546,,286.361,,,,,,241.157,0.0,4.25539,30.9268,287.216,286.41,286.069,0.651922,0.718443,0.297658,-0.233442,0.253133,0.306577,-20.4577,-32.4676
2014-02-04,19:00:00,35.7915,285.92,99940.3,85.04,,285.92,,,,,,230.848,0.0,4.52994,35.9063,287.228,286.422,286.069,0.65129,0.719005,0.298637,-0.241408,0.20137,0.235306,-29.6152,-86.7598
2014-02-04,19:30:00,35.8123,286.144,99983.1,83.7966,,286.144,,,,,,259.264,0.0,4.30844,24.7143,287.203,286.393,286.042,0.650918,0.720671,0.297227,-0.26702,0.148736,0.159411,-43.8505,-22.0435
2014-02-04,20:00:00,35.8331,285.899,100032.0,85.3335,,285.899,,,,,,49.1536,0.0,3.51579,24.7811,287.204,286.397,286.047,0.649842,0.71987,0.295773,-0.31299,0.0933929,0.0845455,8.30489,-31.9882
2014-02-04,20:30:00,35.854,285.446,100079.0,83.4741,,285.446,,,,,,8.18833,0.0,3.66574,22.332,287.196,286.396,286.049,0.648835,0.718469,0.294482,-0.381337,0.0370876,0.0165045,1.4704,-48.1838
2014-02-04,21:00:00,35.8748,285.056,100126.0,84.0329,,285.056,,,,,,0.159281,0.0,2.83992,19.6423,287.174,286.391,286.048,0.648069,0.716953,0.293278,-0.479265,-0.0313489,-0.0546146,2.35265,-19.0324
2014-02-04,21:30:00,35.8956,284.939,100186.0,82.328,,284.939,,,,,,0.0138608,0.0,2.94502,3.80574,287.143,286.378,286.041,0.647454,0.715528,0.292171,-0.615723,-0.122199,-0.139808,0.166988,-7.06187
2014-02-04,22:00:00,35.9165,284.898,100234.0,82.3314,,284.898,,,,,,0.0138616,0.0,2.3343,346.995,287.095,286.352,286.018,0.647154,0.714468,0.291238,-0.796241,-0.247748,-0.246631,-1.02586,-3.57759
2014-02-04,22:30:00,35.9373,284.52,100260.0,84.1478,,284.52,,,,,,0.00770129,0.0,2.64505,342.556,287.042,286.331,285.998,0.647013,0.713017,0.29053,-1.02204,-0.40567,-0.385846,-1.61108,-4.16702
2014-02-04,23:00:00,35.9581,283.698,100294.0,88.805,,283.698,,,,,,0.0173839,0.0,1.59377,354.001,286.984,286.296,285.962,0.64699,0.712007,0.289894,-1.28916,-0.594976,-0.548055,-0.691514,-4.95258
2014-02-04,23:30:00,35.979,283.84,100314.0,88.5997,,283.84,,,,,,0.0180448,0.0,2.49533,341.388,286.895,286.222,285.903,0.64751,0.711785,0.289389,-1.59259,-0.81336,-0.736724,-5.89629,2.02229
2014-02-05,00:00:00,36.0,284.029,100336.0,82.3637,,284.029,,,,,,0.0105632,0.0,2.94036,1.31994,286.829,286.204,285.864,0.647737,0.710539,0.288936,-1.92706,-1.06143,-0.947942,-2.09977,-11.3878
2014-02-05,00:30:00,36.0208,283.78,100378.0,77.1573,,283.78,,,,,,0.00968336,0.0,2.578,358.441,286.768,286.164,285.826,0.64793,0.709677,0.288509,-2.28268,-1.32344,-1.17937,1.6827,-30.781
2014-02-05,01:00:00,36.0416,282.593,100416.0,85.4616,,282.593,,,,,,0.0160665,0.0,0.994403,330.525,286.693,286.118,285.777,0.648378,0.709366,0.28801,-2.64885,-1.59182,-1.41138,-2.51428,-5.76984
2014-02-05,01:30:00,36.0624,283.029,100440.0,86.6026,,283.029,,,,,,0.0224505,0.0,1.44931,17.6735,286.596,286.034,285.709,0.649215,0.709778,0.287835,-3.02409,-1.87283,-1.64831,3.25348,-8.14794
2014-02-05,02:00:00,36.0833,283.262,100444.0,85.1218,,283.262,,,,,,0.0226714,0.0,1.69666,333.749,286.49,285.954,285.632,0.650389,0.710423,0.288263,-3.41363,-2.17021,-1.90529,-2.59653,0.949543
2014-02-05,02:30:00,36.1041,283.591,100465.0,83.5833,,283.591,,,,,,0.022452,0.0,1.77015,315.739,286.401,285.891,285.57,0.651288,0.710692,0.288629,-3.81842,-2.48671,-2.17245,1.8814,3.39951
2014-02-05,03:00:00,36.1249,283.334,100475.0,82.4284,,283.334,,,,,,0.0154087,0.0,1.7056,308.005,286.313,285.834,285.5,0.652129,0.711305,0.288755,-4.22618,-2.80116,-2.43431,0.132353,1.03341
2014-02-05,03:30:00,36.1458,283.079,100497.0,85.3653,,283.079,,,,,,0.0123273,0.0,1.00188,281.607,286.243,285.78,285.445,0.652865,0.71255,0.288555,-4.6302,-3.09785,-2.70859,5.34024,-3.18541
2014-02-05,04:00:00,36.1666,282.804,100514.0,88.543,,282.804,,,,,,0.0118876,0.0,1.36666,265.128,286.153,285.708,285.374,0.653718,0.714449,0.288385,-5.02406,-3.37844,-2.97371,3.46153,-1.09226
2014-02-05,04:30:00,36.1874,283.335,100541.0,88.4831,,283.335,,,,,,0.0116679,0.0,0.811173,302.314,286.052,285.631,285.291,0.654658,0.71635,0.288268,-5.4098,-3.65379,-3.22579,-0.101756,-0.468339
2014-02-05,05:00:00,36.2083,283.357,100580.0,89.3589,,283.357,,,,,,0.0101274,0.0,1.07129,258.083,285.96,285.556,285.214,0.655681,0.717904,0.288109,-5.79424,-3.93748,-3.48679,0.322522,-0.00768102
2014-02-05,05:30:00,36.2291,283.778,100612.0,84.9099,,283.778,,,,,,0.0262005,0.0,0.799516,239.528,285.859,285.48,285.133,0.656234,0.71919,0.287905,-6.18217,-4.22098,-3.72606,-2.87398,-0.413932
2014-02-05,06:00:00,36.2499,283.625,100651.0,85.4676,,283.625,,,,,,0.851665,0.0,1.38542,288.988,285.734,285.361,285.027,0.657587,0.721134,0.287773,-6.5708,-4.50471,-3.9649,1.9209,-7.95665
2014-02-05,06:30:00,36.2707,282.851,100695.0,87.8906,,282.851,,,,,,18.0058,0.0,0.979456,335.682,285.615,285.264,284.918,0.65898,0.722558,0.287598,-6.96424,-4.78763,-4.19425,-0.812352,-10.0669
2014-02-05,07:00:00,36.2916,282.152,100736.0,91.1937,,282.152,,,,,,105.53,0.0,1.12443,116.386,285.519,285.177,284.834,0.660069,0.723577,0.287421,-7.35602,-5.06147,-4.43813,-6.39958,5.22745
2014-02-05,07:30:00,36.3124,282.886,100790.0,89.0796,,282.886,,,,,,230.738,0.0,1.20973,47.4185,285.391,285.042,284.715,0.661731,0.725691,0.287512,-7.73438,-5.31445,-4.637,-3.40761,-11.7317
2014-02-05,08:00:00,36.3332,282.893,100817.0,88.9505,,282.893,,,,,,481.727,0.0,1.40337,267.727,285.272,284.928,284.598,0.663318,0.727531,0.287601,-8.09216,-5.53716,-4.81584,-5.11974,1.43522
2014-02-05,08:30:00,36.3541,284.189,100862.0,89.0544,,284.189,,,,,,713.537,0.0,1.25206,271.786,285.186,284.836,284.505,0.664423,0.728719,0.287813,-8.41955,-5.72541,-4.98313,-85.182,-17.7124
2014-02-05,09:00:00,36.3749,284.968,100899.0,81.5426,,284.968,,,,,,625.067,0.0,1.5352,327.217,285.087,284.725,284.4,0.665728,0.730354,0.288142,-8.69438,-5.85037,-5.09963,60.0948,5.02272
2014-02-05,09:30:00,36.3957,284.734,100944.0,82.7606,-20.0635,284.734,,,,,,488.755,0.0,2.10722,333.592,285.009,284.635,284.309,0.666806,0.731768,0.2885,-8.89865,-5.90172,-5.16837,28.8907,0.56573
2014-02-05,10:00:00,36.4166,285.345,100979.0,81.1963,-18.6075,285.345,,,,,,996.861,0.0,2.04818,319.224,284.971,284.565,284.241,0.667254,0.73284,0.288889,-9.02665,-5.87538,-5.1853,92.4966,79.8357
2014-02-05,10:30:00,36.4374,285.362,100996.0,79.571,-18.1408,285.362,,,,,,1116.19,0.0,3.65142,308.477,284.987,284.564,284.209,0.666882,0.732909,0.28907,-9.05899,-5.7633,-5.15189,93.8598,95.6519
2014-02-05,11:00:00,36.4582,286.152,101016.0,71.6331,-18.0488,286.152,,,,,,1507.3,0.0,3.19862,317.69,285.001,284.512,284.173,0.6665,0.734464,0.289086,-8.9675,-5.56019,-5.06328,134.334,127.326
2014-02-05,11:30:00,36.479,286.233,101044.0,71.3298,-17.0763,286.233,,,,,,554.764,0.0,3.46073,326.49,285.063,284.54,284.155,0.665239,0.734808,0.288956,-8.73963,-5.28012,-4.92012,125.97,55.4575
2014-02-05,12:00:00,36.4999,286.601,101084.0,65.5529,-20.2907,286.601,,,,,,1292.49,0.0,3.65338,21.1236,285.148,284.509,284.15,0.663574,0.736147,0.288753,-8.37987,-4.93741,-4.74483,137.594,146.665
2014-02-05,12:30:00,36.5207,287.323,101089.0,63.1615,-18.6864,287.323,,,,,,1824.05,0.0,4.3916,338.723,285.042,284.406,284.021,0.664794,0.738369,0.288891,-7.89238,-4.54083,-4.51867,146.883,198.87
2014-02-05,13:00:00,36.5415,287.406,101093.0,60.7708,-20.2442,287.406,,,,,,1479.74,0.0,5.39022,331.872,285.124,284.416,284.027,0.662977,0.738072,0.288384,-7.31124,-4.11524,-4.25879,167.292,244.867
2014-02-05,13:30:00,36.5624,287.371,101112.0,60.5333,-20.2456,287.371,,,,,,1584.44,0.0,5.69827,329.63,285.527,284.589,284.152,0.656057,0.734106,0.287363,-6.66056,-3.64481,-3.95887,203.058,294.148
2014-02-05,14:00:00,36.5832,287.646,101129.0,61.1438,-18.5197,287.646,,,,,,1862.64,0.0,6.01096,325.837,285.828,284.624,284.184,0.650759,0.732272,0.286748,-5.73254,-3.08698,-3.6037,167.416,320.831
2014-02-05,14:30:00,36.604,287.268,101139.0,65.3315,-16.1515,287.268,,,,,,1886.59,0.0,6.08766,318.739,286.045,284.644,284.184,0.646806,0.730382,0.286284,-4.33805,-2.49,-3.21877,139.669,316.585
2014-02-05,15:00:00,36.6248,287.262,101143.0,65.8167,-15.7427,287.262,,,,,,1875.7,0.0,6.41129,317.559,286.306,284.723,284.259,0.642207,0.72728,0.285602,-2.74074,-1.92525,-2.82703,142.234,313.379
2014-02-05,15:30:00,36.6457,287.226,101153.0,64.4412,-16.8489,287.226,,,,,,1799.11,0.0,5.92584,313.882,286.59,284.865,284.31,0.637293,0.722889,0.285043,-1.17909,-1.3935,-2.43536,132.902,329.947
2014-02-05,16:00:00,36.6665,287.117,101148.0,66.6938,-15.3635,287.117,,,,,,1603.5,0.0,5.99861,318.311,286.892,284.651,284.331,0.632077,0.724425,0.284672,0.412819,-0.861231,-2.06333,124.52,279.307
2014-02-05,16:30:00,36.6873,287.247,101164.0,64.1607,-16.7924,287.247,,,,,,1426.85,0.0,5.38827,326.809,287.234,284.96,284.366,0.626298,0.716654,0.284384,2.12148,-0.233108,-1.71632,144.077,244.681
2014-02-05,17:00:00,36.7082,287.193,101170.0,63.8856,-17.2249,287.193,,,,,,1024.75,0.0,4.92049,319.116,287.555,285.068,284.45,0.620812,0.712901,0.283986,3.86324,0.485312,-1.38601,102.538,200.812
2014-02-05,17:30:00,36.729,287.379,101167.0,57.4051,-23.6268,287.379,,,,,,844.937,0.0,5.70935,333.23,287.809,285.197,284.602,0.616362,0.708738,0.283186,5.51072,1.17925,-1.00844,131.893,157.283
2014-02-05,18:00:00,36.7498,287.281,101174.0,56.5662,-24.2196,287.281,,,,,,806.545,0.0,5.15501,341.177,287.971,285.308,284.746,0.613339,0.705261,0.282311,6.81013,1.67699,-0.535843,93.6443,125.108
2014-02-05,18:30:00,36.7707,287.107,101167.0,59.7951,-20.7899,287.107,,,,,,601.315,0.0,4.72643,342.536,288.043,285.375,284.84,0.611639,0.702553,0.281432,7.62786,1.96622,-0.0676026,30.2047,99.0958
2014-02-05,19:00:00,36.7915,286.621,101177.0,68.9144,-15.416,286.621,,,,,,272.029,0.0,4.43557,319.082,288.081,285.437,284.944,0.610483,0.700162,0.280637,8.00703,2.08766,0.291101,49.2517,17.2706
2014-02-05,19:30:00,36.8123,286.301,101186.0,72.8692,-14.2073,286.301,,,,,,75.3878,0.0,3.79758,322.161,288.08,285.484,285.015,0.610011,0.697906,0.279952,8.04769,2.0857,0.533754,21.8669,-14.393
2014-02-05,20:00:00,36.8331,285.676,101205.0,76.8091,-13.8057,285.676,,,,,,8.60595,0.0,2.82136,2.11602,288.063,285.52,285.062,0.609804,0.696417,0.279367,7.84536,2.00187,0.668801,24.6245,-0.149773
2014-02-05,20:30:00,36.854,285.279,101183.0,79.6114,-13.7402,285.279,,,,,,2.77456,0.0,1.77086,330.737,288.043,285.557,285.115,0.609635,0.69509,0.278834,7.47936,1.86373,0.715951,0.4264,-1.335
2014-02-05,21:00:00,36.8748,285.27,101155.0,81.2171,-13.5372,285.27,,,,,,0.0578529,0.0,2.13772,295.777,287.988,285.564,285.135,0.610097,0.694341,0.278509,7.0064,1.68667,0.702196,0.613115,-1.73773
2014-02-05,21:30:00,36.8956,285.632,101143.0,77.7302,-14.2096,285.632,,,,,,0.031678,0.0,3.23344,287.274,287.919,285.56,285.143,0.61077,0.693803,0.278218,6.46648,1.4788,0.636405,-1.47641,-2.02117
2014-02-05,22:00:00,36.9165,285.588,101157.0,79.6188,-13.7086,285.588,,,,,,0.0208994,0.0,3.09095,300.862,287.837,285.537,285.14,0.611684,0.693616,0.27799,5.88228,1.24962,0.535863,-1.15203,-8.4595
2014-02-05,22:30:00,36.9373,285.528,101144.0,80.1676,-13.4621,285.528,,,,,,0.0211199,0.0,2.39544,295.169,287.764,285.531,285.134,0.612445,0.693098,0.277792,5.27459,1.00913,0.410632,1.31401,-3.59451
2014-02-05,23:00:00,36.9581,285.327,101116.0,82.9583,-13.0207,285.327,,,,,,0.0250806,0.0,2.21681,281.265,287.695,285.525,285.125,0.613165,0.692606,0.277589,4.66224,0.771576,0.274816,-1.6946,-2.63618
2014-02-05,23:30:00,36.979,285.421,101093.0,81.8021,-13.6338,285.421,,,,,,0.0211209,0.0,2.53335,284.292,287.621,285.51,285.112,0.613977,0.692244,0.277392,4.06237,0.543474,0.136612,0.779575,-5.14858
2014-02-06,00:00:00,37.0,285.654,101072.0,81.435,-13.3379,285.654,,,,,,0.0209011,0.0,2.79269,285.299,287.544,285.491,285.101,0.614889,0.692104,0.277216,3.48322,0.32501,0.00489109,1.32207,-7.87481
2014-02-06,00:30:00,37.0208,285.812,101059.0,80.9933,-13.1579,285.812,,,,,,0.0259615,0.0,2.34705,292.693,287.466,285.468,285.083,0.615832,0.692058,0.277071,2.92919,0.117404,-0.123375,2.77107,-15.3804
2014-02-06,01:00:00,37.0416,285.943,101039.0,80.0096,-13.1317,285.943,,,,,,0.0237615,0.0,2.9628,306.872,287.392,285.446,285.066,0.616706,0.692035,0.276966,2.40347,-0.0679752,-0.254317,5.93001,-23.9875
2014-02-06,01:30:00,37.0624,286.065,100990.0,78.5558,-13.5682,286.065,,,,,,0.0233215,0.0,2.96968,304.222,287.322,285.424,285.048,0.61755,0.691962,0.276852,1.9098,-0.244488,-0.377189,7.1327,-27.8457
2014-02-06,02:00:00,37.0833,286.343,100940.0,77.4346,-13.3543,286.343,,,,,,0.016941,0.0,3.70928,302.819,287.256,285.402,285.033,0.618333,0.691899,0.276713,1.45149,-0.404078,-0.489998,3.44014,-55.1743
2014-02-06,02:30:00,37.1041,286.537,100900.0,75.8754,-13.7872,286.537,,,,,,0.0156209,0.0,4.75448,306.944,287.191,285.382,285.015,0.619086,0.691837,0.276593,1.03131,-0.543541,-0.589681,18.3716,-60.3237
2014-02-06,03:00:00,37.1249,285.784,100870.0,79.7094,-13.4823,285.784,,,,,,0.0215611,0.0,4.85122,325.987,287.132,285.363,284.998,0.619774,0.691732,0.276407,0.646881,-0.663136,-0.676346,9.07181,-40.6574
2014-02-06,03:30:00,37.1458,285.835,100824.0,79.6415,-13.8369,285.835,,,,,,0.0202408,0.0,3.68459,298.733,287.083,285.35,284.989,0.620269,0.691534,0.276189,0.297621,-0.762812,-0.746898,7.52513,-32.3469
2014-02-06,04:00:00,37.1666,286.186,100789.0,78.8909,-13.4439,286.186,,,,,,0.0149607,0.0,3.94417,294.686,287.032,285.336,284.979,0.620799,0.691331,0.275987,-0.0113933,-0.84597,-0.809985,3.61454,-49.1488
2014-02-06,04:30:00,37.1874,286.45,100752.0,80.364,-13.3696,286.45,,,,,,0.0283812,0.0,4.29854,287.156,286.978,285.317,284.963,0.621427,0.691131,0.275799,-0.290515,-0.914484,-0.862118,14.2949,-65.4126
2014-02-06,05:00:00,37.2083,286.52,100721.0,82.3918,-16.3629,286.52,,,,,,0.0248611,0.0,4.41645,291.03,286.928,285.3,284.953,0.621974,0.690808,0.275612,-0.549673,-0.972989,-0.902281,-31.4224,-70.0556
2014-02-06,05:30:00,37.2291,286.369,100722.0,81.8441,-10.3769,286.369,,,,,,0.0169405,0.0,4.22786,307.878,286.88,285.286,284.944,0.622482,0.69036,0.275436,-0.784558,-1.02087,-0.934188,17.88,-65.3082
2014-02-06,06:00:00,37.2499,285.986,100734.0,86.8586,-20.2462,285.986,,,,,,0.154664,0.0,3.91073,314.085,286.841,285.278,284.943,0.622911,0.690082,0.275089,-0.997177,-1.06023,-0.961313,33.2536,-43.489
2014-02-06,06:30:00,37.2707,286.196,100743.0,92.0337,-29.5633,286.196,,,,,,3.54604,0.0,3.71659,319.367,286.802,285.266,284.935,0.623414,0.689889,0.274933,-1.18764,-1.08801,-0.982085,-3.50258,-41.1449
2014-02-06,07:00:00,37.2916,288.191,100722.0,93.5682,-32.9063,288.191,,,,,,29.3921,0.0,4.39498,286.493,286.762,285.257,284.925,0.62415,0.689941,0.276838,-1.35682,-1.10935,-0.997362,10.5247,3.43643
2014-02-06,07:30:00,37.3124,286.617,100687.0,92.3087,,286.617,,,,,,57.4996,0.0,4.4676,279.117,286.716,285.236,284.91,0.624799,0.690196,0.279309,-1.51026,-1.12577,-1.01282,12.6926,-46.8502
2014-02-06,08:00:00,37.3332,286.335,100671.0,90.7473,,286.335,,,,,,91.4662,0.0,4.53767,273.515,286.677,285.228,284.9,0.625388,0.690229,0.28048,-1.651,-1.13937,-1.03013,7.63211,-49.5722
2014-02-06,08:30:00,37.3541,287.248,100668.0,92.9273,-32.0766,287.248,,,,,,106.496,0.0,4.95005,291.066,286.646,285.222,284.892,0.625924,0.690408,0.281384,-1.77696,-1.14179,-1.04138,9.26366,-147.229
2014-02-06,09:00:00,37.3749,287.412,100650.0,95.549,-33.5451,287.412,,,,,,203.229,0.0,4.25939,269.044,286.622,285.212,284.888,0.626372,0.69069,0.282277,-1.87933,-1.12764,-1.04095,16.5697,-14.9457
2014-02-06,09:30:00,37.3957,287.566,100610.0,95.1244,-28.5877,287.566,,,,,,257.987,0.0,4.71994,304.233,286.597,285.201,284.878,0.62697,0.691146,0.283148,-1.95067,-1.0949,-1.03071,9.21485,-398.498
